Facility Id|Facility Name|City|State|Zip Code|Address|Latitude|Longitude|Total reported direct emissions|CO2 emissions (non-biogenic) |Methane (CH4) emissions |Nitrous Oxide (N2O) emissions |Stationary Combustion|Electricity Generation
1001183|Holtsville Facility|HOLTSVILLE|NY|11742|MORRIS AVE|40.8153|-73.0664|47391.332|47228.4|48.5|114.432|119.5|47271.832
1006728|Homer City|HOMER CITY|PA|15748|1750 POWER PLANT ROAD|40.511|-79.1968|5386301.268|5343310|15719.5|27271.768|5821.706|5380479.562
1001841|Honda Development & Manufacturing of America, LLC|Marysville|OH|43040|24000 Honda Parkway|40.278217|-83.507965|124702.868|124571.8|59.25|71.818|124702.868|
1011124|Honda Development & Manufacturing of America, LLC - Indiana Auto Plant|Greensburg|IN|47240|2755 North Michigan Avenue|39.36738|-85.542151|25485.804|25459.5|12|14.304|25485.804|
1010241|Honeywell Aerospace - Plymouth|Plymouth|MN|55441|12001 Highway 55|44.99442|-93.43654|45703.0689|4359|2|34.568|4363.384|
1011787|Honeywell Aerospace - South Bend|South Bend|IN|46628|3520 Westmoor Street|41.6846|-86.299087|25923.142|25894.3|12.75|16.092|25923.142|
1007176|Hood Container Corporation|WAVERLY|TN|37185|2877 SCEPTER ROAD|36.083371|-87.93641|145593.41|29702|112600|3291.41|33610.66|
1002846|Hood Container of Louisiana, LLC|Saint Francisville|LA|70775|2105 LA Hwy 964|30.7677|-91.27633|118268.8|117269.1|321.75|677.95|79539.8|
1000119|Hoosier Energy Lawrence Co Station|MITCHELL|IN|47446|1000 S OLD PALESTINE ROAD|38.8003|-86.4511|83205.14|83120.2|38.75|46.19||83205.14
1000694|Hoot Lake|FERGUS FALLS|MN|56537|1012 WATER PLANT ROAD|46.29|-96.0428|619662.264|614815|1772.5|3074.764|3.5|619658.764
1004421|Hopedale Mining LLC|Hopedale|OH|43976|86900 Sinfield Road|40.350826|-80.918793|52272.25||52272.25|||
1000318|Hopewell Energy Facility|HOPEWELL|VA|23860|1114 HERCULES ROAD|37.2914|-77.2821|739497.036|738685|355.5|456.536|42996.756|696500.28
1007090|Horn Rapids Landfill|Richland|WA|99352|3102 Twin Bridges Road|46.3432|-119.346|24474.5||24474.5|||
1000859|Horseshoe Lake|HARRAH|OK|73045|19801 NE 36TH ST|35.5089|-97.1789|511211.108|510692.7|236.5|281.908|5280.232|505930.876
1000815|Hot Spring Energy Facility|MALVERN|AR|72104|696 BLACK BRANCH RD|34.2963|-92.8683|1315174.176|1313838.7|609.25|726.226|0|1315174.176
1000529|Houma|HOUMA|LA|70360|1551 BARROW ST|29.5808|-90.7222|23984.212|23960.1|11|13.112|4376.284|19607.928
1013399|Houston Terminal|Houston|TX|77015|15602 Jacintoport Blvd|29.744222|-95.1225|26293.154|26247.2|16.75|29.204|26293.154|
1003552|Holstein, MMS Platform ID 02481, Complex ID 1035-1|Offshore|LA|00000||27.32123|-90.535469|83075.324|80008.6|3003.25|63.474|78106.142|
1003267|Hoover Diana Platform (AC25-HA)|Offshore|TX|00000||26.9389|-94.6887|87647.646|82472|5108|67.646|77904.752|
1003545|Horn Mountain MMS Platform ID 02481, Complex ID 876-1|Offshore|LA|00000||28.866014|-88.056264|85160.272|83307.2|1796.75|56.322|81455.988|
1004689|Huff|Wheeler|TX|79096||35.5305611|-100.1140778|26948.164|22312.1|4623.25|12.814|22065.516|
1003130|INDIAN BASIN GAS PLANT|LAKEWOOD|NM|88254|329 MARATHON ROAD|32.466667|-104.570556|98660.128|98483.7|121|55.428|98085.48|
1006342|INDIAN SPRINGS GAS PLANT|LIVINGSTON|TX|77351|2825 THREE BRIDGE RD|30.755453|-94.70197|157152.166|145222.1|11887.75|42.316|75659.516|
1011087|I 35 Station|Encinal|TX|78019||28.152355|-99.34216|1247.65|1.4|1246.25||0|
1000751|Howard M Down|VINELAND|NJ|08360|211 N WEST AVE|39.4889|-75.0347|43762.92|43715.1|21|26.82|144.7|43618.22
1013779|Howard University|Washington|DC|20059|2244 10th Street NW|38.9206|-77.0216|25238.476|25207.5|12.5|18.476|25238.476|
1005286|Howmet Aerospace Inc. - Cleveland Works|CUYAHOGA HEIGHTS|OH|44105|1600 HARVARD AVENUE|41.4476|-81.67533|87698.774|86601.7|1048.5|48.574|86691.024|
1002047|Hub City Energy|Watertown|SD|57201|PO Box 933|45.459806|-98.532833|69310.04|69238.8|32.5|38.74|69310.04|
1012053|Huber Specialty Hydrates|Bauxite|AR|72011|4750 Alcoa Road|34.57521|-92.53013|34507.12|34471.5|16.25|19.37|34507.12|
1001064|Hugo|FORT TOWSON|OK|74735|970 N 4335 Rd.|34.0158|-95.3206|1943881.826|1928299.8|5699.75|9882.276||1943881.826
1001814|Hugoton Compressor Station|HUGOTON|KS|67951||37.16652|-101.32745|19337.128|19317.4|9|10.728|19337.128|
1001815|Hugoton Gathering Plant #3|HUGOTON|KS|67951||37.20075|-101.521|10939.008|10927.5|5.25|6.258|10939.008|
1011427|Huhtamaki, Inc.|Waterville|ME|04093|242 College Avenue|44.57774|-69.6098|24016.85|23990.2|11.75|14.9|24016.85|
1013286|Hummel Station LLC|Selinsgrove|PA|17876|2386 N. Old Trail Road|40.8361|-76.825|1604286.948|1602656.1|744|886.848|113095.824|1491191.124
1000901|Hunlock Creek Energy Center|HUNLOCK CREEK|PA|18621|390 ROUTE 11|41.2033|-76.0683|239128.764|238886|110.75|132.014|9.1|239119.664
1001036|Hunter|CASTLE DALE|UT|84513|UT HWY 10 S OF CASTLE DALE|39.1747|-111.0289|8126706.614|8061647.4|23795.75|41263.464||8126706.614
1000475|Hunterstown Combined Cycle|GETTYSBURG|PA|17325|1731 Hunterstown Road|39.8725|-77.1672|2040799.488|2038727.5|945.25|1126.738|197|2040602.488
1001193|Huntington|HUNTINGTON|UT|84528|HWY 31 10 MI W HUNTINGTON|39.3792|-111.0781|4983672.776|4943764.3|14597.25|25311.226||4983672.776
1002074|Huron Energy|Huron|SD|57350|694 W PARK AVE NW|44.374508|-98.253288|43060.888|43016.5|20.25|24.138|43060.888|
1000584|Hutchinson Energy Center|Hutchinson|KS|67502|3200 E 30th|38.0906|-97.8747|10551.012|10540.6|4.75|5.662|10551.012|
1011889|Hydro Extrusion Delhi, LLC|Delhi|LA|71232|142 Sapa Drive|32.455979|-91.50686|25923.552|25896.7|12.25|14.602|25923.552|
1013130|Hydro Extrusion USA LLC|St. Augustine|FL|32086|200 Riviera Blvd|29.782225|-81.309366|26131.852|26105|12.25|14.602|26131.852|
1001885|Hydro Extrusion USA, LLC|CRESSONA|PA|17929|53 POTTSVILLE STREET|40.632927|-76.187912|71825.28|71751.3|33.75|40.23|71825.28|
1012481|Hydro Extrusion USA, LLC|Spanish Fork|UT|84660|1550 North Kirby Lane|40.129722|-111.644444|25239.404|25213.1|12|14.304|25239.404|
1010619|Hydro Extrusion USA, LLC.|Yankton|SD|57078|2500 Alumax Road|42.88713|-97.35207|29926.388|29895.7|14|16.688|29926.388|
1002110|I-95 LANDFILL|LORTON|VA|22079|9850 FURNACE RD|38.690583|-77.237391|40078||40078|||
1007174|ICG Beckley, LLC|Eccles|WV|25836|2221 Old Eccles Road|37.77946|-81.26781|838476.448|650.4|837825.75|0.298|650.948|
1003370|ICL|LAWRENCE|KS|66044|440 NORTH 9TH STREET|38.97993|-95.21443|49474.658|49435|18.5|21.158|38787.658|
1001678|ICM Biofuels LLC|SAINT JOSEPH|MO|64503|2811 SOUTH 11TH STREET|39.74025|-94.846817|79259.502|79176.1|39|44.402|79257.752|
1004891|IES DOWNSTREAM, LLC - KAPOLEI REFINERY|KAPOLEI|HI|96707|91-480 MALAKOLE STREET|21.313858|-158.114326|167661.492|167143.5|226.25|291.742|5.6|
1003339|IESI Buffalo Creek Landfill|Iowa Park|TX|76367|1201 W Smith Ave|33.953033|-98.684875|110358.85|0.6|110358.25||0.6|
1003337|IESI East Texas Regional Landfill|Henderson|TX|75653|5155 FM 2867|32.118437|-94.707114|90218.25|2|90216.25||2|
1006545|IESI Hardin County Landfill|Kountze|TX|77625|2525 FM 770|30.341358|-94.3567|38787.5||38787.5|||
1002141|IESI TIMBER RIDGE LANDFILL|RICHWOODS|MO|63071|12581 STATE HWY H|38.170254|-90.763977|72552.5|0|72552.5||0|
1006064|IESI TIMBERLANE LANDFILL|OAKDALE|LA|71463|376 PAWNEE ROAD|30.869381|-92.610993|191144.25||191144.25|||
1007956|IFF CHEMICAL HOLDINGS INC|JACKSONVILLE|FL|32254|2051 LANE AVENUE NORTH|30.34774|-81.7494|38374.052|38304.9|24.75|44.402|38374.052|
1006738|ILLINOIS CEMENT CO|LASALLE|IL|61301|1601 ROCKWELL ROAD|41.329483|-89.081612|791772.658|790313.6|491.75|967.308|298286.058|
1002088|ILLINOIS LANDFILL INC|HOOPESTON|IL|60942|16310 EAST COUNTY ROAD 4000 NORTH|40.442376|-87.647368|47401.3|26.8|47374.5||26.8|
1001290|ILLINOIS STATE UNIVERSITY|NORMAL|IL|61790|100 S. UNIVERSITY ST.|40.510417|-88.992956|27973.544|27944.5|13.25|15.794|27973.544|
1002324|IMCO RECYCLING OF OHIO LLC|UHRICHSVILLE|OH|44683|7335 NEWPORT RD. S.E.|40.36884|-81.34657|71786.58|71712.6|33.75|40.23|71786.58|
1004597|IMERYS CARBONATES LLC|SYLACAUGA|AL|35150|GANTT\S QUARRY- 1301 Gene Stewart Blvd|33.16445|-86.29805|43730.636|43685.7|20.5|24.436|43730.636|
1004870|IMERYS SANDERSVILLE CALCINE PLANT|SANDERSVILLE|GA|31082|618 KAOLIN ROAD|32.96484|-82.82182|49177.76|49126.2|23.25|28.31|49177.76|
1003103|IMPERIAL Landfill|IMPERIAL|PA|15126|11 BOGGS ROAD|40.43493|-80.29011|40616.75|27|40589.75||27|
1004033|INCOBRASA INDUSTRIES LTD|GILMAN|IL|60938|540 EAST US HIGHWAY 24|40.762424|-88.014319|38873.504|38833.5|18.25|21.754|38873.504|
1005916|INDIAN CREEK LANDFILL #2|HOPEDALE|IL|61747|24501 W MCMULLEN RD|40.418206|-89.468044|136038.35|15.6|136022.75||15.6|
1002588|INDIAN RIVER COUNTY LANDFILL|VERO BEACH|FL|32968|1327 74TH AVENUE SW|27.579974|-80.480171|30810.25||30810.25|||
1003713|INDIANA UNIVERSITY|BLOOMINGTON|IN|47405|1514 E. 3rd St.|39.16425|-86.515004|96494.814|96263.6|91.75|139.464|96494.814|
1001707|INDSPEC CHEMICAL CORPORATION|PETROLIA|PA|16050|133 MAIN ST.|41.019022|-79.716278|3.6|3.6|||3.6|
1002879|INEOS ABS|ADDYSTON|OH|45001|356 THREE RIVERS PARKWAY|39.1347|-84.7122|48277.766|48227.6|22.75|27.416|48277.766|
1003186|INEOS Americas, LLC|PASADENA|TX|77503|3503 PASADENA FWY.|29.73|-95.154722|60971.42|60908.4|28.75|34.27|60971.42|
1004368|INEOS CHOCOLATE BAYOU PLANT|ALVIN|TX|77511||29.230631|-95.188487|2288406.206|2272414.2|7932|8060.006|2231050.66|
1002955|INEOS NITRILES USA LLC|Lima|OH|45804|1900 Fort Amanda Rd|40.717499|-84.132274|131449.504|131409.5|18.25|21.754|38626.504|
1003451|INEOS NOVA LLC BAYPORT SITE|PASADENA|TX|77507|12222 PORT RD.|29.60407|-95.01689|307585.992|307268.7|144.75|172.542|307585.992|
1003429|INEOS NOVA LLC Texas City Site|TEXAS CITY|TX|77592|2800 FM 519 E|29.361045|-94.930351|119738.676|118982.9|223.25|532.526|119738.676|
1006264|INEOS POLYETHYLENE|La Porte|TX|77571|1230 Independence Parkway S|29.71629|-95.08965|147661.36|147462.9|80.75|117.71|147661.36|
1004227|INEOS POLYPROPYLENE|La Porte|TX|77571|1230 Independence Parkway S|29.71629|-95.08965|8674.868|8666.1|4|4.768|8674.868|
1001839|INEOS Pigments USA, Inc.- Plant 1|ASHTABULA|OH|44004|2900 MIDDLE RD.|41.893938|-80.749268|141915.872|141880.8|16|19.072|33737.672|
1006866|INEOS Pigments USA, Inc.- Plant 2|Ashtabula|OH|44005|2900 Middle Rd|41.889223|-80.763715|324155.172|323942|97.25|115.922|206607.172|
1010447|INEOS US Chemicals Company|Texas City|TX|77592|2800 FM 519E|29.361045|-94.930351|155620.076|155185.7|140.25|294.126|155620.076|
1006259|INEOS US Chemicals Company  Naperville Campus|NAPERVILLE|IL|60563|150 WEST WARRENVILLE ROAD|41.811258|-88.154641|55343.14|55285.6|26.25|31.29|55343.14|
1000452|INEOS US Chemicals Company CR Plant|Wando|SC|29492|1306 Amoco Drive|32.9701|-79.8905|111145.784|111010.9|58|76.884|111145.784|
1007512|INGEVITY SC LLC CHARLESTON CHEMICAL PLANT|NORTH CHARLESTON|SC|29406|5598 VIRGINIA AVE|32.897222|-79.969722|23532.912|23508.8|11|13.112|23532.912|
1002248|INGEVITY SOUTH CAROLINA, LLC - DeRidder Plant|DERIDDER|LA|70634|400 CROSBY ROAD|30.828168|-93.285326|59934.872|59872.4|28.5|33.972|59934.872|
1003749|INGEVITY VIRGINIA CORPORATION - CARBON PLANT|WICKLIFFE|KY|42087|2025 BEECHGROVE RD.|36.95|-89.066111|88583.916|88492.4|41.75|49.766|88583.916|
1000066|INGOMAR PACKING COMPANY, LLC|LOS BANOS|CA|93635|9950 SOUTH INGOMAR GRADE|37.07479|-120.877445|82032.34|81947.4|38.75|46.19|82032.34|
1002632|INGREDION INCORPORATED|CEDAR RAPIDS|IA|52404|1001 1ST STREET SOUTHWEST|41.969368|-91.665804|117439.556|117317.9|55.5|66.156|117439.556|
1005752|INMETCO|ELLWOOD CITY|PA|16117|One Inmetco Drive|40.85769|-80.27626|55046.444|55044.8|0.75|0.894|1507.644|
1004371|INTEL CORPORATION - Ocotillo Campus|CHANDLER|AZ|85248|4500 SOUTH DOBSON ROAD|33.24591|-111.88146|434195.9776|57378.7|27|41156.184|57437.884|
1003997|INTEL CORPORATION - RIO RANCHO FACILITY|RIO RANCHO|NM|87124|4100 SARA ROAD|35.23133|-106.65608|63404.36614|19037.4|9|7462.814|19057.128|
1009606|INTEL CORPORATION ALOHA CAMPUS|ALOHA|OR|97007|3585 S.W. 198TH AVENUE|45.493297|-122.88506|22429.003|8751.3|4|3573.318|8760.068|
1004006|INTEL CORPORATION RONLER ACRES CAMPUS|HILLSBORO|OR|97124|2501 NE Century Boulevard|45.501476|-122.91696|282422.1863|63368.6|29.75|22953.45|63433.812|
1003288|INTERNATIONAL MATEX TANK TERMINALS - ST ROSE TERMINAL|SAINT ROSE|LA|70087|11842 RIVER ROAD|29.942846|-90.331241|16909.034|16891.7|7.5|9.834|16909.034|
1005653|INTERNATIONAL PAPER - BOGALUSA MILL|BOGALUSA|LA|70427|401 AVENUE U|30.7766|-89.8577|120826.582|109611.6|1870|9344.982|48525.012|
1006626|INTERNATIONAL PAPER - HENDERSON MILL|HENDERSON|KY|42420|1500 COMMONWEALTH DRIVE|37.815814|-87.589317|49495.064|49444.1|23.25|27.714|49495.064|
1006803|INTERNATIONAL PAPER SAVANNA MILL|SAVANNAH|GA|31415|1201 WEST LATHROP AVENUE|32.10387|-81.123062|343105.082|337898.5|1240.5|3966.082|265912.306|
1001954|Independence Hub, Mississippi Canyon 920 Platform|Offshore|LA|00000||28.0851|-86.0142|3317.596|3306.3|3.25|8.046|3317.596|
1002532|Ignacio Gas Plant|Durango|CO|81301|3746 CR 307|37.145278|-107.78444|487015.718|476382.2|10330.75|302.768|230074.684|
1004165|IROQUOIS GAS TRANSMISSION SYSTEM, L.P. - BROOKFIELD COMPRESSOR STATION|BROOKFIELD|CT|06804|78 HIGH MEADOW ROAD|41.43398|-73.37183|49718.872|47146.1|2546.25|26.522|47194.072|
1000193|INTERNATIONAL WAXES INC|SMETHPORT|PA|16749|45 Route 446|41.859383|-78.44517|157874.086|157049|301.5|523.586|157874.086|
1007953|INTERSTATE WASTE REMOVAL PARKLANDS RECLM SLF|BORDENTOWN|NJ|08505|1070 ROUTE 206|40.1272|-74.7111|1255.2|37.2|1218||37.2|
1005438|INTREPID POTASH EAST KCL COMPACTION|CARLSBAD|NM|88220|210 RED CLOUD RD, HWY 62/180|32.5031|-103.78251|8407.96|8398|4|5.96|8407.96|
1001781|INV Nylon Chemicals Americas Victoria Site|VICTORIA|TX|77905|2695 OLD BLOOMINGTON RD NORTH|28.68874|-96.94199|1819231.718|694590.4|327.25|1124314.068|695308.328|
1006275|INV Propylene, LLC|HOUSTON|TX|77017|9822 LA PORTE FREEWAY|29.706248|-95.251079|699997.768|697834|706.25|1457.518|699997.768|
1000276|INV. Camden Plant|LUGOFF|SC|29078|643 HIGHWAY 1 SOUTH|34.2337|-80.658|104808.214|104692|51.25|64.964|104808.214|
1002212|INVISTA ORANGE SITE|ORANGE|TX|77631|3055A FM 1006|30.054167|-93.752208|78898.104|78817|37|44.104|78898.104|
1003812|IOWA CITY SANITARY LANDFILL|IOWA CITY|IA|52246|3900 HEBL AVE SW|41.653529|-91.628034|20674.398|84.1|20590|0.298|84.398|
1002641|IOWA STATE UNIVERSITY/ ISU HEATING PLANT|AMES|IA|50011|WALLACE ROAD|42.027734|-93.639466|243515.05|242291.2|456.5|767.35|243515.05|
1001534|IPL Eagle Valley Generating Station|MARTINSVILLE|IN|46151|4040 BLUE BLUFF ROAD|39.4851|-86.4176|1016686.532|1015654.1|471|561.432|392.948|1016293.584
1003270|IPSCO KOPPEL TUBULARS CORP AMBRIDGE PLT|AMBRIDGE|PA|15003|2225  DUSS AVENUE|40.598901|-80.2154|59505.376|59444|28|33.376|59505.376|
1005190|IPSCO KOPPEL TUBULARS CORP KOPPEL WORKS|KOPPEL|PA|16136|6403 6TH STREET|40.835648|-80.31814|77227.544|77212.2|7|8.344|15044.444|
1006514|IREDELL CO-TWINS OAKS RD;3260|STATESVILLE|NC|28625|354 TWINS OAKS ROAD|35.77227|-80.82308|71478.05|15.3|71462.75||15.3|
1003227|IRIS GLEN ENVIRONMENTAL CENTER|JOHNSON CITY|TN|37601|1705 E. MAIN STREET|36.32565|-82.32901|31658.2|209.2|31449||209.2|
1003612|IRONWOOD LANDFILL|FLORENCE|AZ|85232|12720 E HWY 287|33.00781|-111.43122|27401||27401|||
1002277|ISLIP MCARTHUR RESOURCE RECOVERY FACIL|RONKONKOMA|NY|11779|4001 VETERANS MEMORIAL HIGHWAY|40.786445|-73.10577|47401.398|44726.3|1043.25|1631.848|47401.398|
1005592|ISOLATEK INTERNATIONAL|HUNTINGTON|IN|46750|701 N BROADWAY|40.88634|-85.47113|25904.032|25735.3|61.75|106.982|25904.032|
1005604|ISP CHEMICALS LLC|CALVERT CITY|KY|42029|455 N MAIN ST|37.047737|-88.35866|75345.32|74417.1|886.5|41.72|74493.82|
1004504|ISP LIMA LLC|LIMA|OH|45804|1220 S METCALF ST|40.718333|-84.116389|116871.446|116673|63.75|134.696|116871.446|
1000022|ISP TECHNOLOGIES TEXAS CITY PLANT|TEXAS CITY|TX|77590|4501 ATTWATER AVENUE|29.423189|-94.968849|36367.464|36330.2|17|20.264|36367.464|
1002647|ITASCA LANDFILL|ITASCA|TX|76055|2559 FM 66|32.186802|-97.109574|53641.75|22.5|53619.25||22.5|
1001018|Iatan Generating Station|WESTON|MO|64098|20250 HWY 45 N|39.4472|-94.98|7106755.938|7069471.9|1857.5|35426.538||7106755.938
1004718|Imerys Filtration Minerals, Inc.|LOMPOC|CA|93436|2500 MIGUELITO ROAD|34.65287|-120.45699|36142.364|36105.1|17|20.264|36142.364|
1001243|Indeck-Corinth Energy Center|CORINTH|NY|12822|24 WHITE ST|43.25|-73.8125|307403.922|307074.7|146.25|182.972|0.4|307403.522
1006205|Indeck-Olean Energy Center|OLEAN|NY|14760|140 MOORE AVE|42.0875|-78.4578|63481.264|63416.6|29.5|35.164|104.8|63376.464
1001241|Indeck-Oswego Energy Center|OSWEGO|NY|13126|105 MITCHELL ST|43.4682|-76.4965|33722.276|33688.3|15.5|18.476||33722.276
1001240|Indeck-Silver Springs Energy Center|SILVER SPRINGS|NY|14550|1 INDECK DRIVE|42.6544|-78.0772|40822.148|40780.5|19|22.648|57.5|40764.648
1001242|Indeck-Yerkes Energy Center|TONAWANDA|NY|14150|1 SHERIDAN DRIVE|42.9671|-78.9182|53433|53378.2|25|29.8|20019.224|33413.776
1001059|Independence|NEWARK|AR|72562|555 POINT FERRY ROAD|35.6733|-91.4083|9680709.062|9604828.1|27755.75|48125.212|699.538|9680009.524
1000432|Independence|OSWEGO|NY|13126|76 INDEPENDENCE WAY|43.495|-76.4508|2031461.972|2029399.3|941|1121.672|2666.64|2028795.332
1001478|Indian River|DAGSBORO|DE|19939|29416 POWER PLANT ROAD|38.5857|-75.2341|287600.758|285350.3|821.25|1429.208|1181.832|286418.926
1009293|Ironhorse Complex Gas Plant|Vernal|UT|84026||40.036269|-109.45371|102730.768|101064.1|1609.75|56.918|100839.42|
1007287|Indiana Harbor Coke Company|East Chicago|IN|46312|3210 Watling St.|41.656321|-87.450142|954416.34|954345.1|32.5|38.74|69345.24|
1000505|Indiantown Cogeneration, LP|INDIANTOWN|FL|34956|13303 SW SILVER FOX LANE|27.0393|-80.5144|8108.296|8048.7|21.75|37.846|168|7940.296
1000128|Indigo Generation Facility|NORTH PALM SPRINGS|CA|92258|63500 19TH AVE|33.9114|-116.5533|19321.776|19301.5|9.25|11.026||19321.776
1013066|Indorama Ventures Olefin|Westlake|LA|70669|4300 Hwy 108|30.191171|-93.325956|47534.026|46559.8|918.5|55.726|34653.164|
1007909|Indorama Ventures Oxides LLC|PORT NECHES|TX|77651|6001 Highway 366|29.972631|-93.957237|1220003.252|1212514.9|4009.5|3478.852|915187.948|
1010589|Indorama Ventures Oxides LLC|Alvin|TX|77512|P.O. 711|29.418771|-95.239067|39561.552|39521|18.5|22.052|39561.552|
1000325|Indorama Ventures, Xylenes and PTA, LLC|DECATUR|AL|35601|1401 FINLEY ISLAND ROAD|34.64|-87.0583|251202.942|250505.4|227|470.542|251202.942|
1009951|Infineon Technologies Americas Corp|Temecula|CA|92590|41915 Business Park Dr|33.49944|-117.16294|42561.47736|2195.3|1|385.612|2197.492|
1013168|Ingevity Arkansas, LLC|Crossett|AR|71635|157 Mill Supply Road|33.13607|-91.96705|46405.076|46357.4|21.75|25.926|46405.076|
1012867|Ingevity Virginia Corporation|Covington|VA|24426|958 East Riverside Street|37.803884|-79.992181|38407.756|38368.3|18|21.456|38407.756|
1003513|Ingredion Inc.|KANSAS CITY|MO|64116|1001 BEDFORD AVENUE|39.125992|-94.57328|30015.436|29984.2|14.25|16.986|30015.436|
1012516|Ingredion Incorporated|Winton Salem|NC|27107|4501 Overdale Road|36.032491|-80.228696|22133.15|19454.8|421|2257.35|22133.15|
1010590|Ingredion Incorporated|Stockton|CA|95206|1021 Industrial Drive|37.90971|-121.26342|82353.34|82268.4|38.75|46.19|82353.34|
1000261|Ingredion Incorporated Argo Plant|BEDFORD PARK|IL|60501|6400 SOUTH ARCHER AVE|41.7775|-87.8233|817628.132|812364.7|1945.5|3317.932|817628.132|
1005479|Ingredion Incorporated, Indianapolis Plant|INDIANAPOLIS|IN|46221|1515 S DROVER ST|39.744833|-86.174306|68193.43|68120.7|32.5|40.23|68193.43|
1000469|Inland Empire Energy Center|ROMOLAND|CA|92585|26226 ANTELOPE RD|33.7393|-117.1701|79388.004|79306.9|37|44.104|283.348|79104.656
1010692|Inlet District Energy Center|Atlantic City|NJ|08401|121 South Massachusetts Avenue|39.364936|-74.415557|248.346|247.5|0.25|0.596|248.346|
1009530|Instant Brands - Charleroi Plant|Charleroi|PA|15022|100 8th Street|40.143112|-79.899521|29338.71|29314.3|11|13.41|23454.81|
1009856|Intel Massachusetts, Inc.|Hudson|MA|01749|75 Reed Road|42.37938|-71.55696|1445.744|1444.1|0.75|0.894|1445.744|
1001188|Intercession City Power Plant|INTERCESSION CITY|FL|33848|6525 OSCEOLA POLK LINE ROAD|28.2628|-81.5486|398763.726|398301.4|198|264.326|11089.916|387673.81
1005628|Intermountain Generating Station|DELTA|UT|84624|850 BRUSH WELLMAN RD|39.5035|-112.5811|7808422.167|7746167.1|22768.875|39486.192|26793|7781629.167
1010114|International Paper - Canton Landfill 5B/5C|Canton|NC|28716||35.552899|-82.832451|22046.25||22046.25|||
1010266|International Paper - Chunchula Landfill|Chunchula|AL|36521||30.885739|-88.195522|20482.5||20482.5|||
1006703|International Paper - Columbus Mill|COLUMBUS|MS|39701|4335 CARSON ROAD|33.360815|-88.458046|117596.35|84138.8|27244.25|6213.3|36847.062|
1010127|International Paper - Erie Lowville Landfill III|Wattsburg|PA|16442||42.036048|-79.847748|38404.75||38404.75|||
1006209|International Paper - Flint River Mill|Oglethorpe|GA|31068|2449 Stagecoach Road|32.2531|-84.0691|117165.142|87770.7|24774.25|4620.192|39978.984|
1007912|International Paper - Georgetown Mill|GEORGETOWN|SC|29440|700 S. KAMINSKI ST.|33.364166|-79.303279|322592.352|282207.4|31445.25|8939.702|209005.532|
1005738|International Paper - Mansfield Mill|MANSFIELD|LA|71052|1202 LOUISIANA HIGHWAY 509|32.15889|-93.55667|619077.714|519017.7|91584|8476.014|464154.058|
1007391|International Paper - Maysville Mill|MAYSVILLE|KY|41056|1241 WEST SECOND STREET|38.69004|-83.80226|48971||48971|||
1000228|International Paper - New Bern Mill|Vanceboro|NC|28586|1785 Weyerhaeuser Road|35.2081|-77.1242|75257.262|60251.5|14009.25|996.512|33919.024|
1005909|International Paper - Orange Mill|ORANGE|TX|77632|1750 IP Way|30.19347|-93.79798|324611.894|255050|65649.75|3912.144|169253.05|
1000196|International Paper - Pensacola Mill|CANTONMENT|FL|32533|375 Muscogee Rd|30.60539|-87.322938|262617.25|255831.2|1355|5431.05|185769.404|
1002113|International Paper - Pine Hill Mill|PINE HILL|AL|36769|7616 HIGHWAY 10 WEST|31.969744|-87.480695|187809.836|153324.8|25982.5|8502.536|97684.276|
1001733|International Paper - Red River Mill|CAMPTI|LA|71411|4537 HIGHWAY 480|31.905326|-93.173636|191528.056|161368.7|24908|5251.356|82933.57|
1011267|International Paper - Roanoke Rapids Landfill|Roanoke Rapids|NC|27870||36.462894|-77.636997|21277||21277|||
1002149|International Paper - Springfield Mill|SPRINGFIELD|OR|97478|801 42ND ST.|44.055179|-122.952998|100406.56|99341|329.5|736.06|65002.556|
1006776|International Paper - Valliant Mill|VALLIANT|OK|74764|890 IP Lane|33.997523|-95.112446|431422.002|339671.4|86074|5676.602|275200.624|
1000434|International Paper - Vicksburg Mill|REDWOOD|MS|39156|3737 HIGHWAY 3 NORTH|32.526231|-90.771071|126432.958|118705|4287.25|3440.708|94316.772|
1007266|International Paper Company - Newport Mill|CAYUGA|IN|47928|2585 E 200 N|39.908167|-87.415361|26750.25||26750.25|||
1010128|International Paper Former Bastrop Mill Landfill|Bastrop|LA|71220|705 Collier Lane|32.781376|-91.90787|18394||18394|||
1010112|International Paper Franklin Landfill|Franklin|VA|23851|33997 Lees Mill Road|36.672834|-76.887309|96551.25||96551.25|||
1010184|International Paper Mobile Closed Landfill|Mobile|AL|36610||30.751683|-88.054862|25517.5||25517.5|||
1003083|JACKALOPE TREATER|MIRANDO CITY|TX|78369||27.2567|-98.9001|73537.616|72518.6|1006.5|12.516|22164.516|
1006392|JEB Gas Plant|RANKIN|TX|79778|8900 FM 1555|31.33556|-101.797218|229225.6517|216899.3318|12254.80957|71.5103073|30031.99983|
1011011|Jackson County Gas Plant|Ganado|TX|77962||29.10769|-96.5409|234348.672|231582.4|2702.5|63.772|108956.84|
1005897|Jal #3 Gas Plant|JAL|NM|88252||32.174281|-103.174134|129761.718|117565.3|12139.5|56.918|74676.768|
1011931|James Lake Gas Plant|Goldsmith|TX|79741||31.9636|-102.6018|75507.696|74127.1|1342.75|37.846|59756.324|
