Facility Id|Facility Name|City|State|Zip Code|Address|Latitude|Longitude|Total reported direct emissions|CO2 emissions (non-biogenic) |Methane (CH4) emissions |Nitrous Oxide (N2O) emissions |Stationary Combustion|Electricity Generation||||||||||||||||||||||||||||||||||||||
1013536|TRANSCO STATION 023|Victoria|TX|77095||28.7046|-96.9307|18213.238|16454.5|1749.5|9.238|16469.488|||||||||||||||||||||||||||||||||||||||
1012931|TRANSCO STATION 042|Starks|LA|70661||30.3583|-93.6016|95689.994|94532.2|1104.75|53.044|94628.544|||||||||||||||||||||||||||||||||||||||
1013329|TRANSCO STATION 084|Bulter|AL|36904|2328 Brightwater Rd|32.050551|-88.38196|44900.158|37478|7401|21.158|37508.408|||||||||||||||||||||||||||||||||||||||
1007006|TRANSCO STATION 100|BILLINGSLEY|AL|36006|642 COUNTY ROAD 62|32.67078|-86.718256|28909.058|24372.1|4523.25|13.708|24392.008|||||||||||||||||||||||||||||||||||||||
1006954|TRANSCO STATION 105|ROCKFORD|AL|35136|235 HIGHWAY 22 EAST|32.883333|-86.166667|102756.428|98789|3912|55.428|98886.428|||||||||||||||||||||||||||||||||||||||
1007049|TRANSCO STATION 110|WADLEY|AL|36276|1440 COUNTY ROAD 41|33.151313|-85.512408|140746.758|130744.2|9929.25|73.308|130867.208|||||||||||||||||||||||||||||||||||||||
1013305|TRANSCO STATION 116|Whitesburg|GA|30185|244 Five Notch Road South|33.48519|-84.91567|34637.526|32897.8|1721.25|18.476|32929.776|||||||||||||||||||||||||||||||||||||||
1007004|TRANSCO STATION 120|STOCKBRIDGE|GA|30281|683 VALLEY HILL ROAD|33.5711|-84.2533|107483.642|81732.5|25705.25|45.892|81786.792|||||||||||||||||||||||||||||||||||||||
1009154|TRANSCO STATION 125|Monroe|GA|30656|1001 James Huff Road|33.829636|-83.691207|44622.114|36063.6|8538.25|20.264|36090.964|||||||||||||||||||||||||||||||||||||||
1008043|TRANSCO STATION 130|COMER|GA|30629|117 WINNS LAKE ROAD|34.09976|-83.08435|78854.254|65449.1|13368.5|36.654|65500.504|||||||||||||||||||||||||||||||||||||||
1007003|TRANSCO STATION 140|MOORE|SC|29369|2201 MOORE-DUNCAN HWY|34.846944|-82.010556|35615.29|29419.9|6179|16.39|29442.74|||||||||||||||||||||||||||||||||||||||
1006973|TRANSCO STATION 150|MOORESVILLE|NC|28115|236 TRANSCO ROAD|35.52548|-80.85899|44044.918|35020.5|9004.75|19.668|35046.168|||||||||||||||||||||||||||||||||||||||
1008045|TRANSCO STATION 160|REIDSVILLE|NC|27320|4300 NC HIGHWAY 65 WEST|36.342764|-79.821051|65106.292|55227.3|9848|30.992|55272.592|||||||||||||||||||||||||||||||||||||||
1006997|TRANSCO STATION 165/166|CHATHAM|VA|24531|945 TRANSCO ROAD|36.83236|-79.33587|165330.202|158659.6|6581.5|89.102|158815.952|||||||||||||||||||||||||||||||||||||||
1007042|TRANSCO STATION 170|APPOMATTOX|VA|24522|2444 PUMPING STATION ROAD|37.345201|-78.87385|86703.246|80734.2|5923.75|45.296|80810.496|||||||||||||||||||||||||||||||||||||||
1008046|TRANSCO STATION 180|UNIONVILLE|VA|22567|7444 EVERONA RD|38.301948|-77.9624|97832.17|87633.5|10149.5|49.17|87712.02|||||||||||||||||||||||||||||||||||||||
1006998|TRANSCO STATION 185|MANASSAS|VA|20109|10201 BALLS FORD RD|38.8021|-77.5017|18073.258|11231|6836|6.258|11234.508|||||||||||||||||||||||||||||||||||||||
1006953|TRANSCO STATION 190|ELLICOTT CITY|MD|21042|11910 CARROLL MILL RD|39.26551|-76.9267|99916.738|96229.3|3633.5|53.938|96324.288|||||||||||||||||||||||||||||||||||||||
1009006|TRANSCO STATION 30|El Campo|TX|77437|FM Road 2546|29.27916|-96.28888|13188.166|9086.6|4096.5|5.066|9091.016|||||||||||||||||||||||||||||||||||||||
1009007|TRANSCO STATION 44|Johnson's Bayou|LA|70631|State Highway 82|29.7609207|-93.6435561|91474.912|89537.3|1887.25|50.362|89572.212|||||||||||||||||||||||||||||||||||||||
1009008|TRANSCO STATION 45|Ragley|LA|70657|17333 US Highway 171 North|30.432649|-93.23259|27781.11|23753.2|4014.5|13.41|23773.06|||||||||||||||||||||||||||||||||||||||
1002711|TRANSCO STATION 515|BEAR CREEK|PA|18602|182 BUCK BLVD (HIGHWAY 115)|41.1786|-75.68904|118625.928|111891.3|6671.75|62.878|111999.228|||||||||||||||||||||||||||||||||||||||
1009159|TRANSCO STATION 517|Benton|PA|17814|102 Pole Bridge Road|41.26968|-76.42972|115817.526|112334.6|3419.75|63.176|112446.876|||||||||||||||||||||||||||||||||||||||
1007081|TRANSCO STATION 60|JACKSON|LA|70748|2988 HIGHWAY 964|30.747356|-91.277855|58273.468|48177.6|10068.75|27.118|48215.468|||||||||||||||||||||||||||||||||||||||
1014696|TRANSCO STATION 607|Sweet Valley|PA|18656|78 Maransky Road|41.299158|-76.222881|90783.764|88918.7|1815|50.064|89008.664|||||||||||||||||||||||||||||||||||||||
1014363|TRANSCO STATION 610|Millville|PA|17846|26 Welliversville Rd|41.105134|-76.445696|82915.35|79330.4|3540.25|44.7|79408.5|||||||||||||||||||||||||||||||||||||||
1014726|TRANSCO STATION 620|Hegins|PA|17938||40.67691|-76.472934|94501.85|92899.2|1550.5|52.15|92993.3|||||||||||||||||||||||||||||||||||||||
1007016|TRANSCO STATION 70|TYLERTOWN|MS|39667|967 HIGHWAY 583|31.246444|-90.199889|62310.824|60034.9|2242.25|33.674|60094.224|||||||||||||||||||||||||||||||||||||||
1007043|TRANSCO STATION 80|HEIDELBERG|MS|39439|1666 BONNER ROAD|31.8153|-89.04899|104482.096|94110.6|10318.75|52.746|94195.296|||||||||||||||||||||||||||||||||||||||
1009151|TRANSCO STATION 83|Citronelle|AL|36522||31.084131|-88.3195|24667.362|23325|1329.25|13.112|23347.612|||||||||||||||||||||||||||||||||||||||
1009152|TRANSCO STATION 85|Butler|AL|36904|600 Pine View Road|32.060819|-88.36416|61708.426|59216.8|2458.25|33.376|59275.376|||||||||||||||||||||||||||||||||||||||
1007005|TRANSCO STATION 90|SWEETWATER|AL|36782|18491 AL HIGHWAY 69 SOUTH|32.202436|-87.947919|187060.546|173523.1|13440|97.446|173686.496|||||||||||||||||||||||||||||||||||||||
1009727|TRANSCO STATION 95|Marion Junction|AL|36759|County Road 179|32.433189|-87.326565|92842.44|82306|10490.25|46.19|82378.84|||||||||||||||||||||||||||||||||||||||
1003120|TRUNKLINE GAS CO - EPPS|EPPS|LA|71237|745 HIGHWAY 134|32.61825|-91.57625|9951.89|2485.4|7465|1.49|2479.54|||||||||||||||||||||||||||||||||||||||
1003124|TRUNKLINE GAS CO - LONGVILLE CMP STN #48|LONGVILLE|LA|70652|11381 HWY 171|30.591197|-93.231021|25903.83|18711.9|7181.5|10.43|18722.78|||||||||||||||||||||||||||||||||||||||
1009214|Taggart (Six Lakes) Compressor Station|Six Lakes|MI|48886|10450 Nevins Road|43.44774|-85.143886|43542.696|30045.2|13482|15.496|30067.296|||||||||||||||||||||||||||||||||||||||
1013992|Tatums Compressor Station|Tatums|OK|73487||34.52128|-97.47589|54271.552|52514.3|1727.75|29.502|52566.552|||||||||||||||||||||||||||||||||||||||
1003554|Texas Gas Transmission - Bastrop Station|BASTROP|LA|71220|7152 PUMPING STATION RD|32.96028|-91.85398|72609.764|62572.6|10002|35.164|62625.764|||||||||||||||||||||||||||||||||||||||
1009463|Texas Gas Transmission - Calvert City Station|Benton|KY|42025|93 Texas Gas Lane|36.96495|-88.38203|23396.396|14518.1|8870.25|8.046|14522.596|||||||||||||||||||||||||||||||||||||||
1013118|Texas Gas Transmission - Clarksdale Station|Clarksdale|MS|38614|3305 US Highway 61 South|34.150278|-90.6375|12912.374|6823|6085.5|3.874|6823.124|||||||||||||||||||||||||||||||||||||||
1011265|Texas Gas Transmission - Columbia Station|Columbia|LA|71418|4583 US Highway 165 North|32.154474|-92.091272|64782.69|55513.4|9238|31.29|55560.24|||||||||||||||||||||||||||||||||||||||
1009462|Texas Gas Transmission - Covington Station|Covington|TN|38019|3947 Tabernacle Charleston Rd.|35.564242|-89.646455|25973.944|14904.6|11061|8.344|14907.144|||||||||||||||||||||||||||||||||||||||
1013129|Texas Gas Transmission - Dillsboro Station|Aurora|IN|47421|10622 Texas Gas Road|39.017917|-85.013944|24206.25|13298.3|10900.5|7.45|13299.4|||||||||||||||||||||||||||||||||||||||
1011946|Texas Gas Transmission - Eunice Station|Eunice|LA|70735|1661 Coulee Road|30.45538|-92.53363|39170.61|23947.2|15210|13.41|23954.26|||||||||||||||||||||||||||||||||||||||
1014390|Texas Gas Transmission - Guthrie Station|Sterlington|LA|71280|129 Texas Gas Road|32.679185|-92.02301|6493.898|312.6|6181|0.298|305.948|||||||||||||||||||||||||||||||||||||||
1009427|Texas Gas Transmission - Hardinsburg Station|Hardinsburg|KY|40143|514 US Highway 60 West|37.785556|-86.486667|30923.714|22848.4|8062.5|12.814|22862.664|||||||||||||||||||||||||||||||||||||||
1013105|Texas Gas Transmission - Harrison Station|Harrison|OH|45030|10250 Dry Fork Drive|39.265715|-84.756281|25760.208|24372.5|1374|13.708|24396.108|||||||||||||||||||||||||||||||||||||||
1009429|Texas Gas Transmission - Haughton Station|Haughton|LA|71037|6172 Highway 157 South|32.472479|-93.509583|32755.26|24121.6|8620.25|13.41|24136.26|||||||||||||||||||||||||||||||||||||||
1003596|Texas Gas Transmission - Jeffersontown Station|LOUISVILLE|KY|40299|10327 GASLIGHT WAY|38.216581|-85.567857|16539.596|1143.5|15395.5|0.596|1126.796|||||||||||||||||||||||||||||||||||||||
1003776|Texas Gas Transmission - Kenton Station|KENTON|TN|38233|3793 TEXAS GAS LN.  HWY 45W|36.2379|-89.0291|11927.938|3380.4|8545.75|1.788|3373.788|||||||||||||||||||||||||||||||||||||||
1003915|Texas Gas Transmission - Lake Cormorant Station|LAKE CORMORANT|MS|38641|2672 WILSON MILL ROAD|34.899417|-90.166389|57323.23|45349.9|11948|25.33|45382.68|||||||||||||||||||||||||||||||||||||||
1009430|Texas Gas Transmission - Pineville Station|Pineville|LA|71360|3983 Highway 107 South|31.2976|-92.33386|64372.246|53937.1|10404.75|30.396|53980.996|||||||||||||||||||||||||||||||||||||||
1003916|Texas Gas Transmission - Sharon Station|DUBACH|LA|71235|757 SHARON RD|32.757858|-92.763508|33088.208|24199|8875.5|13.708|24214.008|||||||||||||||||||||||||||||||||||||||
1003917|Texas Gas Transmission - Slaughters Station|SLAUGHTERS|KY|42456|3562 State Route 1405|37.509722|-87.501389|28629.69|15685|12935.75|8.94|15686.44|||||||||||||||||||||||||||||||||||||||
1003720|Texas Gas Transmission - Youngsville Station|YOUNGSVILLE|LA|70592|4443 VEROT SCHOOL RD|30.0876|-92.03004|32951.734|17550.9|15391|9.834|17551.184|||||||||||||||||||||||||||||||||||||||
1007048|TRANSCO STATION 54|WASHINGTON|LA|70589|3149 LOUISIANA HWY 10|30.671703|-92.125385|41376.766|35635.7|5624.25|116.816|34636.72|||||||||||||||||||||||||||||||||||||||
1009428|Texas Gas Transmission - Midland Storage Field|Bremen|KY|42325|650 Highway 175 South|37.329327|-87.24193|33211.66|23652|9546.25|13.41|23665.56|||||||||||||||||||||||||||||||||||||||
1002818|TREASURE COAST ENERGY CENTER|FORT PIERCE|FL|34981|4545 ENERGY LANE|27.3839|-80.3775|796534.348|795725.5|369|439.848||796534.348||||||||||||||||||||||||||||||||||||||
1004829|TRECORA HYDROCARBONS LLC|SILSBEE|TX|77656|7752 FM 418|30.3985|-94.2296|84889.98|84802.3|40|47.68|84889.98|||||||||||||||||||||||||||||||||||||||
1006662|TRENTON AGRI PRODUCTS|TRENTON|NE|69044|36638 US HIGHWAY 34|40.19618|-100.98|45742.828|45695.7|21.5|25.628|45742.828|||||||||||||||||||||||||||||||||||||||
1007836|TRI-CITIES RECYCLING|FREMONT|CA|94538|7010 AUTO MALL PARKWAY|37.49548|-121.98914|5145.25||5145.25|||||||||||||||||||||||||||||||||||||||||
1007728|TRI-CITY RDF|CARSONVILLE|MI|48419|426 NORTH RUTH ROAD|43.437104|-82.731797|13537.85|156.6|13381.25||156.6|||||||||||||||||||||||||||||||||||||||
1003693|TRI-K LANDFILL INC|STANFORD|KY|40484|1905 KENTUCKY HIGHWAY 3249|37.468889|-84.675556|18428.1|8.1|18420||8.1|||||||||||||||||||||||||||||||||||||||
1002261|TRICOR REFINING LLC|BAKERSFIELD|CA|93308|1134 Manor Street|35.4185|-119.0112|34062.592|33725.5|321|16.092|28529.392|||||||||||||||||||||||||||||||||||||||
1005608|TRONOX LLC|HAMILTON|MS|39746|40034 Tronox ROAD|33.726683|-88.469722|363215.856|363053.1|74.25|88.506|157862.456|||||||||||||||||||||||||||||||||||||||
1004365|TROPICANA MANUFACTURING CO INC|BRADENTON|FL|34208|1001 13TH AVE. E.|27.487024|-82.551166|127846.216|126209.9|1556.75|79.566|126352.716|||||||||||||||||||||||||||||||||||||||
1004369|TROPICANA MANUFACTURING COMPANY INC|FORT PIERCE|FL|34981|6500 GLADES CUT-OFF ROAD|27.37565|-80.39125|17472.216|17418.6|18.75|34.866|17472.216|||||||||||||||||||||||||||||||||||||||
1001868|TRUSTEES OF PRINCETON UNIVERSITY|PRINCETON|NJ|08543|DEPT OF ENGINEERING MACMILLAN BLDG ELM DR|40.354641|-74.646744|69075.718|69000.2|33.5|42.018|69075.718|||||||||||||||||||||||||||||||||||||||
1000446|TS Power Plant|BATTLE MOUNTAIN|NV|89820|450 TS POWER PLANT ROAD|40.7458|-116.5297|1279222.368|1269172.6|3675.25|6374.518||1279222.368||||||||||||||||||||||||||||||||||||||
1009928|TSI SEMICONDUCTORS LLC|Roseville|CA|95747|7501 Foothills Blvd.|38.77518|-121.31299|24534.84735|5408|2.5|598.682|5413.48|||||||||||||||||||||||||||||||||||||||
1007634|TULLYTOWN RESOURCE RECOVER FACILITY (TRRF) LANDFILL|TULLYTOWN|PA|19007|200 BORDENTOWN ROAD|40.133394|-74.804474|23248.926||23223|25.926|36.926|||||||||||||||||||||||||||||||||||||||
1006465|TURKEY CREEK LANDFILL|ALVARADO|TX|76009|9100 S INTERSTATE 35 W|32.3575|-97.203888|95462.5|0|95462.5||0|||||||||||||||||||||||||||||||||||||||
1007638|TWIN BRIDGES RDF|DANVILLE|IN|46122|124 TWIN BRIDGES RD|39.7507|-86.5006|87288.254|523.6|86616.25|148.404|735.254|||||||||||||||||||||||||||||||||||||||
1004041|TWIN CHIMNEYS LANDFILL|HONEA PATH|SC|29654|11075 AUGUSTA RD (HWY 25S)|34.5388|-82.3111|99779.832|4576.9|95200.25|2.682|4581.832|||||||||||||||||||||||||||||||||||||||
1007896|TWO PINE LANDFILL|JACKSONVILLE|AR|72076|100 TWO PINE DRIVE|34.834994|-92.163531|26402.174|328.4|26017.75|56.024|408.424|||||||||||||||||||||||||||||||||||||||
1001662|TYLER PIPE COMPANY|TYLER|TX|75706|11910 CR 492|32.43442|-95.36285|68704.696|35709.1|32883.25|112.346|35885.946|||||||||||||||||||||||||||||||||||||||
1004952|TYSON FARMS INC - TEMPERANCEVILLE|TEMPERANCEVILLE|VA|23442|11224 LANKFORD HIGHWAY|37.885|-75.555278|33465.918|30591.2|2788|86.718|30714.418|||||||||||||||||||||||||||||||||||||||
1000016|TYSON FARMS INCORPORATED HARMONY|HARMONY|NC|28634|501 SHEFFIELD ROAD|35.95458|-80.72108|40951.896|40909.7|19.25|22.946|40951.896|||||||||||||||||||||||||||||||||||||||
1000015|TYSON FARMS, INC.|WILKESBORO|NC|28697|704 FACTORY STREET|36.143889|-81.163333|25758.502|25731.9|12|14.602|25758.502|||||||||||||||||||||||||||||||||||||||
1005383|TYSON FARMS, INC. - Union City TN|UNION CITY|TN|38261|2800 E. TYSON DR.|36.419221|-89.005841|44397.974|19600.9|24785.75|11.324|19621.724|||||||||||||||||||||||||||||||||||||||
1003444|TYSON FOODS INCORPORATED|BERRYVILLE|AR|72616|110 W. FREEMAN AVE.|36.370833|-93.570556|31125.632|31093.3|14.75|17.582|31125.632|||||||||||||||||||||||||||||||||||||||
1002696|TYSON FOODS-RIVER VALLEY|SCRANTON|AR|72863|7755 N STATE HWY 393|35.374056|-93.5695|96327.99|68856|27433.25|38.74|68927.24|||||||||||||||||||||||||||||||||||||||
1000038|TYSON FRESH MEATS|WALLULA|WA|99363|13983 DODD ROAD|46.13672|-118.91564|94596.042|25967.2|68612.75|16.092|25996.042|||||||||||||||||||||||||||||||||||||||
1001680|TYSON FRESH MEATS|AMARILLO|TX|79187|5000 N. FM 1912|35.258611|-101.642222|66079.93|60803.8|5221|55.13|60896.68|||||||||||||||||||||||||||||||||||||||
1001703|TYSON FRESH MEATS INC|COLUMBUS JUNCTION|IA|52738|16198 HIGHWAY 70 NORTH|41.296667|-91.356944|65740.222|20605.6|45123|11.622|20626.972|||||||||||||||||||||||||||||||||||||||
1006783|TYSON FRESH MEATS INC|LOGANSPORT|IN|46947|2125 SOUTH CR 125 WEST|40.74667|-86.56778|125340.778|32169.6|93153|18.178|32203.028|||||||||||||||||||||||||||||||||||||||
1001827|TYSON FRESH MEATS INC|HOLCOMB|KS|67851|3105 NORTH IBP ROAD|38|-101.026111|53922.846|53867.2|25.25|30.396|53922.846|||||||||||||||||||||||||||||||||||||||
1000037|TYSON FRESH MEATS INC|Hillsdale|IL|61257|28424 38th Avenue North|41.5514|-90.2256|37060.018|33442.8|3567.75|49.468|33521.018|||||||||||||||||||||||||||||||||||||||
1001915|TYSON FRESH MEATS INC MADISON NEBRASKA|MADISON|NE|68748|1200 INDUSTRIAL PARKWAY|41.81702|-97.465067|28197.75||28197.75|||||||||||||||||||||||||||||||||||||||||
1001838|TYSON FRESH MEATS INC-PERRY|PERRY|IA|50220|13500 I COURT|41.84096|-94.12596|49929.562|23160.2|26756.25|13.112|23184.312|||||||||||||||||||||||||||||||||||||||
1001912|TYSON FRESH MEATS, INC. - WATERLOO|WATERLOO|IA|50703|501 NORTH ELK RUN ROAD|42.508611|-92.261389|50843.208|50790.6|24|28.608|50843.208|||||||||||||||||||||||||||||||||||||||
1004809|TYSON POULTRY INC PINE BLUFF JEFFERSON PARKWAY PLANT|PINE BLUFF|AR|71602|5505 JEFFERSON PARKWAY|34.262343|-92.077602|28282.644|28253.6|13.25|15.794|28282.644|||||||||||||||||||||||||||||||||||||||
1000045|TYSON POULTRY INC.-SEDALIA|SEDALIA|MO|65301|19571 WHITFIELD RD|38.75087|-93.326088|98080.688|56434.6|41614.5|31.588|56492.688|||||||||||||||||||||||||||||||||||||||
1000149|Taconite Harbor Energy Center|SCHROEDER|MN|55613|8124 West Highway 61|47.5314|-90.9111|11.1|11.1|||11.1|0||||||||||||||||||||||||||||||||||||||
1001383|Tait Electric Generating Station|DAYTON|OH|45439|2101 ARBOR BOULEVARD|39.7286|-84.2106|527568.036|527029.9|245.5|292.636||527568.036||||||||||||||||||||||||||||||||||||||
1005807|Talbot Energy Facility|BOX SPRINGS|GA|31801|9125 CARTLEDGE RD|32.5892|-84.6917|393086.94|392687.4|182|217.54|527.1|392559.84||||||||||||||||||||||||||||||||||||||
1009795|Tampa Port Services|St. James|LA|70086|9959 Highway 18|30.08367|-90.91325|597986.062|597703.9|127.5|154.662|268445.862|||||||||||||||||||||||||||||||||||||||
1004876|Tangerine Landfill|Marana|AZ|85658|10220 W. Tangerine Road|32.42252|-111.1661|61705||61705|||||||||||||||||||||||||||||||||||||||||
1005040|Tata Chemicals (Soda Ash) Partners|GREEN RIVER|WY|82935|324 Allied Chemical Road|41.59152|-109.75811|1607574.604|1600332.3|2683.5|4558.804|1258050.204|||||||||||||||||||||||||||||||||||||||
1010704|Tate & Lyle Sucralose LLC|McIntosh|AL|36553|588 Industrial Road|31.2253371|-88.0705319|97945.732|97844.9|46|54.832|97945.732|||||||||||||||||||||||||||||||||||||||
1005371|Tazewell County Landfill|North Tazewell|VA|24630|245 Lynn Hollow Road|37.1852|-81.4438|63512.5||63512.5|||||||||||||||||||||||||||||||||||||||||
1001604|Teche Power Station|BALDWIN|LA|70514|237 NEWMAN ST|29.8223|-91.5427|169356.924|169185.4|78.25|93.274|1.4|169355.524||||||||||||||||||||||||||||||||||||||
1002566|Tehachapi Cement Plant|TEHACHAPI|CA|93561|13573 TEHACHAPI BLVD.|35.12279|-118.369304|625621.626|622075.7|1359.5|2186.426|79.7|||||||||||||||||||||||||||||||||||||||
1013187|Tejas Power Generation|Houston|TX|77045|12582 Hiram Clarke Rd|29.64596|-95.446535|50843.812|50792.3|23.5|28.012||50843.812||||||||||||||||||||||||||||||||||||||
1014247|Teknor Apex Tennessee Company|Brownsville|TN|38012|751 North Dupree|35.6076|-89.2377|27938.744|27909.7|13.25|15.794|27938.744|||||||||||||||||||||||||||||||||||||||
1011554|Temple Power Station|Temple|TX|76501|2892 Panda Drive|31.058472|-97.316618|2953685.904|2950686.7|1368.25|1630.954|6103.828|2947582.076||||||||||||||||||||||||||||||||||||||
1013497|Tenaris Bay City, Inc.|Bay City|TX|77414|7960 HWY 35|29.006275|-95.888058|83800.736|83714.7|39.25|46.786|83800.736|||||||||||||||||||||||||||||||||||||||
1001303|Tenaska Frontier Generation Station|SHIRO|TX|77876|17500 HWY 30|30.5924|-95.9178|1706460.976|1704728.2|790.5|942.276|0|1706460.976||||||||||||||||||||||||||||||||||||||
1001331|Tenaska Gateway Generating Station|Long Branch|TX|75669|7589 State Hwy 315 E|32.0164|-94.6189|1563440.656|1561853.1|724.25|863.306|0|1563440.656||||||||||||||||||||||||||||||||||||||
1001302|Tenaska Georgia Generating Station|FRANKLIN|GA|30217|2100 GEORGIA BROWN ROAD|33.3516|-84.9996|433887.758|433392.6|213.25|281.908|648.096|433239.662||||||||||||||||||||||||||||||||||||||
1000059|Tenaska Kiamichi Generating Station|KIOWA|OK|74553|4386 Old 69 Road|34.6831|-95.9349|2135225.336|2133056.9|989.25|1179.186||2135225.336||||||||||||||||||||||||||||||||||||||
1001394|Tenaska Lindsay Hill|BILLINGSLEY|AL|36006|3405 COUNTY ROAD 26|32.6514|-86.7386|1207373.024|1206146.6|559.5|666.924||1207373.024||||||||||||||||||||||||||||||||||||||
1000818|Tenaska Virginia Generating Station|SCOTTSVILLE|VA|24590|2300 BRANCH ROAD|37.8667|-78.3813|1446398.448|1444932|669|797.448||1446398.448||||||||||||||||||||||||||||||||||||||
1013277|Tenaska Westmoreland Generating Station|Smithton|PA|15479|446 Smithon Pike|39.3302|-89.163|2553643.424|2550992.2|1209.5|1441.724|0.4|2553643.024||||||||||||||||||||||||||||||||||||||
1012032|Tenjo Vista Power Plant|Piti|GU|96915|Lot 19 Tract 2411, Route 2A, Tenjo Vista|13.408671|144.673445|6505.494|6483.2|6.5|15.794|6505.494|||||||||||||||||||||||||||||||||||||||
1007144|Terry Bundy Generating Station|LINCOLN|NE|68517|7707 BLUFF ROAD|40.9108|-96.6147|107194.264|107025.3|66.75|102.214|1828.606|105365.658||||||||||||||||||||||||||||||||||||||
1013267|Terves Inc|Euclid|OH|44117|24112 Rockwell Drive|41.581415|-81.517464|88903.75|211.75|||188.8|||||||||||||||||||||||||||||||||||||||
1011389|Tesla, Inc.|Fremont|CA|94538|45500 Fremont Boulevard|37.49629|-121.94826|45630.528|45583.4|21.5|25.628|45630.528|||||||||||||||||||||||||||||||||||||||
1006039|Tesoro Refining and Marketing Company, Salt Lake City Refinery|Salt Lake City|UT|84103|474 West 900 North|40.791667|-111.902778|647518.696|645088.8|1207.5|1222.396|401170.03|||||||||||||||||||||||||||||||||||||||
1002471|Tessman Road Landfill|San Antonio|TX|78219|7000 Interstate Hwy 10 East|29.447784|-98.351184|197214.5||197214.5|||||||||||||||||||||||||||||||||||||||||
1000504|Texas City Cogeneration|TEXAS CITY|TX|77590|3221 5TH AVE SOUTH|29.3787|-94.944|991235.168|990226.3|460.25|548.618|153833.52|837401.648||||||||||||||||||||||||||||||||||||||
1010134|Texas Instruments - Sherman|Sherman|TX|75090|6412 US Hwy 75 South|33.6005808|-96.5569882|90530.99394|5675|2.75|503.62|5681.028|||||||||||||||||||||||||||||||||||||||
1010208|Texas Instruments Incorporated - Maine Fab|South Portland|ME|04106|5 Foden Road|43.64075|-70.32198|90403.28985|5991.4|3|3370.976|5997.976|||||||||||||||||||||||||||||||||||||||
1008059|Texas Instruments Richardson|Richardson|TX|75080|300 West Renner Road|32.999754|-96.72063|207264.6261|10458|4.75|15367.562|10468.412|||||||||||||||||||||||||||||||||||||||
1009556|Texas Instruments- Lehi Fab|Lehi|UT|84043|4000 N. Flash Drive|40.43377|-111.83166|57381.4386|39120.4|18.5|113.24|39160.952|||||||||||||||||||||||||||||||||||||||
1002395|Texas Lime Company|Cleburne|TX|76033|15865 FM 1434|32.291735|-97.503067|522873|521908|331.75|633.25|233354|||||||||||||||||||||||||||||||||||||||
1001973|Textron Aviation/East Campus|Wichita|KS|67206|9709 East Central|37.692779|-97.223533|25142.156|25116.4|11.75|14.006|25142.156|||||||||||||||||||||||||||||||||||||||
1000027|The Children\s Hospital of Philadelphia|Philadelphia|PA|19104|34th Street and Civic Center Boulevard|39.94776|-75.19391|26966.296|26937.8|13|15.496|26966.296|||||||||||||||||||||||||||||||||||||||
1001826|The Dow Chemical Company|MIDLAND|MI|48667|1790 Building Washington St.|43.6025|-84.2404|32868.58|23455.7|9395|17.88|23486.08|||||||||||||||||||||||||||||||||||||||
1004314|The Dow Chemical Company -- Louisiana Operations|PLAQUEMINE|LA|70765|21255 Highway 1 South|30.320903|-91.239015|1943735.012|1830942.7|101112.5|11679.812|1668282.454|||||||||||||||||||||||||||||||||||||||
1003847|The Goodyear Tire & Rubber Co, Inc|FAYETTEVILLE|NC|28311|6650 RAMSEY STREET|35.17187|-78.86062|39236.852|39196.3|18.5|22.052|39236.852|||||||||||||||||||||||||||||||||||||||
1013001|The Hillshire Brands Company|Zeeland|MI|49464|8300 96th Avenue|42.918611|-86.028611|33849.914|22963.6|10873.5|12.814|22987.164|||||||||||||||||||||||||||||||||||||||
1000306|The Johns Hopkins Hospital|Baltimore|MD|21287|1800 Orleans Street|39.296237|-76.592889|103981.936|103870.5|49.75|61.686|103981.936|||||||||||||||||||||||||||||||||||||||
1008929|The Methodist Hospital|Houston|TX|77030|6565 Fannin ST|29.710367|-95.400273|38608.204|38568.2|18.25|21.754|38608.204|||||||||||||||||||||||||||||||||||||||
1000396|The Ohio State University|COLUMBUS|OH|43212|1314 KINNEAR ROAD|40.0008|-83.0158|149073.536|148919.5|70|84.036|149073.536|||||||||||||||||||||||||||||||||||||||
1000656|The President and Fellows of Harvard University (Cambridge Allston Blackstone)|Cambridge|MA|02139|46 Blackstone Street|42.3636|-71.1161|76377.508|76288.3|38.25|50.958|76377.508|||||||||||||||||||||||||||||||||||||||
1005803|The San Antonio Refinery, LLC|SAN ANTONIO|TX|78235|1 BDA Crossing, Suite 100|29.34758|-98.45906|83151.94|81363.7|1488.75|299.49|66457.994|||||||||||||||||||||||||||||||||||||||
1000234|The University of NC Chapel Hill|CHAPEL HILL|NC|27599|501 CAMERON AVE|35.9069|-79.0617|179491.212|178720|288.75|482.462|179491.212|||||||||||||||||||||||||||||||||||||||
1000842|The University of Texas Southwestern Medical Center at Dallas|Dallas|TX|75390|5323 Harry Hines Blvd.|32.812656|-96.842743|65761.684|65690.3|31.75|39.634|65761.684|||||||||||||||||||||||||||||||||||||||
1001140|Theodore Cogeneration|Theodore|AL|36582|7910 Rangeline Road|30.5248|-88.1289|594117.448|593514.1|275.25|328.098|14630.096|579487.352||||||||||||||||||||||||||||||||||||||
